pCO2,T,TA,DO,DIC,label
359.28,25.344,2363.1,235.4,2018.0,0
349.896,25.948,2350.0,232.5,1997.9,0
350.712,25.627,2356.1,217.0,2005.5,0
373.011,26.353,2367.2,222.6,2020.4,0
354.747,24.327,2443.3,224.7,2081.3,0
353.388,25.276,2362.3,234.3,2014.8,0
366.389,26.315,2348.3,216.1,2003.7,0
380.162,26.357,2373.6,226.9,2030.0,0
338.831,24.869,2396.4,245.5,2033.1,0
356.569,25.921,2389.5,243.2,2031.5,0
359.058,26.073,2354.3,221.1,2005.8,0
350.578,25.668,2356.7,248.0,2005.7,0
382.246,26.485,2374.1,225.7,2029.7,0
370.647,25.783,2365.7,235.6,2023.0,0
358.527,25.676,2368.8,217.9,2018.7,0
361.476,25.354,2360.0,200.4,2016.9,0
320.749,21.07,2399.9,240.5,2056.4,0
344.66,24.891,2429.2,229.5,2060.4,0
353.893,24.791,2354.6,223.8,2013.5,0
377.304,26.09,2382.4,216.5,2036.9,0
378.596,26.394,2376.5,225.1,2030.3,0
339.568,22.713,2409.2,231.0,2062.2,0
371.612,25.695,2371.2,224.0,2028.7,0
354.504,24.319,2446.5,225.0,2083.7,0
346.549,25.952,2353.0,225.7,1998.1,0
380.758,26.394,2376.3,222.6,2031.4,0
383.553,26.359,2372.2,224.7,2030.5,0
376.765,26.071,2371.5,218.3,2028.3,0
320.622,21.065,2399.8,241.2,2056.3,0
343.456,24.369,2340.5,205.3,2000.8,0
345.566,25.67,2360.8,248.4,2005.6,0
328.168,22.837,2404.0,235.9,2048.8,0
362.328,25.061,2356.5,225.5,2017.7,0
380.482,26.086,2380.0,216.2,2036.8,0
381.732,26.53,2370.5,222.2,2026.3,0
377.136,26.342,2367.7,224.3,2023.5,0
450.019,21.796,2369.4,177.9,2100.4,0
354.587,24.795,2355.2,223.2,2014.5,0
352.776,25.628,2354.9,215.3,2005.7,0
341.296,24.892,2432.3,226.1,2060.6,0
366.338,26.313,2347.9,216.7,2003.2,0
355.829,25.275,2360.3,211.3,2014.7,0
338.314,24.863,2406.5,240.6,2040.0,0
469.569,20.711,2386.7,170.8,2131.5,0
383.207,26.49,2374.8,225.3,2030.9,0
354.521,26.076,2357.7,223.0,2005.6,0
417.769,22.206,2371.9,184.0,2083.9,0
361.453,25.344,2359.4,174.9,2016.5,0
540.681,18.596,2359.4,139.3,2151.8,0
384.94,26.398,2373.4,226.2,2031.5,0
379.058,25.901,2374.6,224.6,2034.0,0
367.166,24.957,2394.0,213.8,2049.0,0
354.583,24.325,2446.0,224.4,2083.3,0
429.808,21.291,2368.5,200.3,2094.4,0
377.843,26.087,2382.4,216.0,2037.2,0
376.478,26.349,2366.4,222.1,2021.8,0
457.734,20.418,2354.5,176.2,2103.8,0
351.124,24.816,2403.2,240.3,2046.2,0
367.175,26.314,2348.5,216.0,2004.4,0
559.596,18.214,2362.3,137.2,2163.5,0
380.25,26.466,2381.0,221.7,2033.9,0
341.693,22.703,2408.8,230.9,2063.4,0
350.423,25.66,2358.9,243.7,2007.4,0
393.192,24.78,2407.3,218.5,2074.3,0
356.017,24.779,2355.2,222.6,2015.6,0
361.054,26.09,2354.4,219.6,2007.0,0
376.668,26.49,2380.2,224.9,2031.2,0
409.187,23.734,2371.5,210.9,2066.6,0
320.254,21.074,2400.4,243.3,2056.3,0
329.735,22.84,2403.1,236.0,2049.1,0
531.212,19.14,2372.5,148.3,2155.2,0
454.341,22.342,2387.8,156.6,2111.4,0
346.081,24.891,2428.5,226.9,2060.9,0
445.265,21.905,2389.6,187.7,2112.5,0
405.356,22.956,2372.8,208.9,2072.0,0
482.14,18.076,2357.2,187.4,2133.2,0
569.744,16.697,2357.2,121.3,2173.0,0
373.089,26.087,2386.4,215.1,2037.4,0
344.274,20.921,2395.6,238.9,2071.4,0
347.386,24.142,2450.3,225.7,2083.8,0
521.44,19.72,2378.0,151.3,2151.4,0
372.155,26.083,2363.1,216.1,2019.8,0
324.149,20.982,2398.4,244.3,2058.3,0
389.69,25.393,2380.5,213.8,2048.5,0
372.107,26.442,2386.2,221.7,2033.4,0
352.421,24.842,2424.4,227.6,2062.1,0
379.787,25.753,2394.4,208.3,2049.6,0
378.997,26.35,2366.7,220.9,2023.6,0
337.253,22.698,2403.4,242.2,2055.6,0
575.135,15.16,2341.0,140.5,2172.2,0
495.507,20.499,2386.5,143.4,2142.6,0
574.131,16.871,2356.9,136.8,2172.9,0
477.916,21.205,2388.8,163.3,2131.5,0
537.003,19.113,2372.6,138.6,2157.0,0
558.909,17.191,2363.7,137.1,2171.7,0
382.54,26.335,2382.0,223.3,2037.2,0
544.461,18.418,2362.8,145.7,2157.7,0
379.204,22.905,2423.5,228.6,2094.6,0
625.413,15.233,2339.2,114.2,2183.8,0
411.612,23.09,2417.1,200.1,2106.4,0
381.817,23.121,2420.6,227.2,2092.8,0
428.427,23.154,2380.5,199.8,2088.2,0
341.055,19.904,2396.9,230.0,2079.8,0
415.781,23.714,2385.6,195.1,2080.5,0
613.327,14.871,2340.3,127.0,2184.0,0
397.415,22.635,2404.1,190.5,2093.2,0
646.712,14.474,2335.5,133.3,2191.0,0
552.089,16.876,2358.9,136.7,2167.7,0
351.947,23.06,2428.9,233.9,2081.0,0
465.988,20.195,2402.2,174.4,2144.6,0
436.995,22.692,2410.8,194.2,2117.5,0
365.723,23.245,2437.6,221.0,2094.7,0
534.514,17.158,2366.5,147.4,2166.2,0
589.039,14.802,2347.1,114.2,2183.0,0
369.957,26.089,2389.4,204.2,2037.9,0
428.915,21.348,2419.8,194.7,2132.1,0
536.16,17.325,2369.3,170.4,2167.6,0
449.471,21.723,2412.6,179.7,2132.6,0
447.543,21.734,2406.6,177.2,2127.8,0
599.427,14.346,2340.9,135.3,2184.3,0
531.207,17.593,2372.8,135.0,2166.9,0
434.035,24.037,2389.3,190.4,2088.4,0
653.336,13.322,2329.3,111.2,2194.8,0
418.485,24.048,2408.2,187.2,2095.2,0
585.035,17.079,2358.6,147.1,2175.9,0
596.655,13.454,2326.1,142.7,2176.7,0
435.101,22.978,2408.2,172.8,2112.3,0
346.539,20.262,2397.5,222.9,2078.8,0
341.28,21.021,2411.4,233.2,2079.8,0
426.844,21.75,2383.3,193.3,2100.7,0
487.062,17.931,2383.0,157.5,2155.7,0
486.994,19.088,2375.3,155.4,2141.5,0
676.047,11.953,2317.0,115.5,2197.9,0
608.037,13.042,2327.9,125.5,2184.1,0
569.282,13.242,2334.0,146.4,2177.6,0
360.753,21.933,2419.0,224.0,2089.6,0
498.556,18.625,2386.8,158.3,2158.5,0
581.444,11.972,2322.7,145.7,2179.9,0
343.608,18.996,2398.5,217.1,2090.9,0
543.641,14.111,2346.7,143.3,2175.0,0
542.679,15.163,2348.4,141.6,2168.4,0
658.545,13.25,2327.5,104.6,2194.7,0
585.574,14.0,2333.6,134.3,2176.5,0
352.58,20.301,2407.1,224.5,2089.8,0
614.894,12.028,2322.9,136.3,2188.5,0
491.838,18.29,2381.6,145.3,2155.3,0
575.95,15.77,2352.8,135.8,2177.1,0
498.388,16.201,2368.8,148.9,2162.5,0
644.37,12.397,2327.7,107.2,2197.4,0
495.143,17.976,2383.7,148.6,2159.5,0
609.268,12.146,2320.2,135.2,2183.8,0
503.053,21.004,2394.3,144.4,2148.0,0
591.387,13.476,2334.0,124.5,2182.1,0
415.062,23.421,2389.5,187.2,2086.4,0
389.304,22.285,2430.4,202.1,2111.6,0
360.83,19.559,2390.9,217.4,2088.6,0
365.235,19.606,2399.6,208.5,2098.5,0
600.26,10.942,2313.2,145.2,2183.3,0
561.601,14.601,2337.4,142.4,2168.9,0
591.536,10.892,2310.8,137.6,2179.4,0
445.78,20.664,2375.4,193.4,2112.1,0
684.509,12.428,2321.1,100.8,2200.0,0
357.917,19.0,2389.9,221.6,2091.1,0
382.965,19.687,2397.5,210.5,2105.2,0
345.774,18.776,2398.4,214.6,2093.6,0
589.454,12.405,2330.5,126.3,2185.8,0
560.254,12.697,2329.5,145.4,2175.1,0
521.549,15.468,2352.7,150.4,2162.8,0
566.244,12.337,2330.9,140.0,2180.4,0
518.114,17.6,2379.6,140.6,2168.1,0
659.667,11.184,2314.5,111.8,2197.1,0
629.108,11.781,2315.7,125.5,2187.1,0
443.446,20.219,2383.2,174.8,2120.8,0
554.007,13.773,2339.6,142.1,2174.1,0
407.743,21.949,2423.1,208.2,2118.8,0
597.138,12.965,2327.0,142.6,2180.9,0
500.697,19.235,2388.4,144.4,2156.0,0
677.77,10.923,2310.1,122.2,2198.5,0
621.874,12.94,2328.0,130.3,2188.3,0
629.81,11.1,2312.0,149.3,2188.6,0
482.502,17.545,2375.1,154.4,2150.5,0
535.011,16.222,2361.9,128.9,2169.1,0
628.932,10.51,2309.5,148.7,2190.0,0
566.811,16.23,2358.3,128.4,2176.6,0
536.497,13.26,2333.2,153.0,2167.4,0
618.186,10.331,2308.8,144.5,2187.7,0
382.96,19.165,2393.6,208.6,2106.5,0
498.711,15.205,2346.8,162.6,2152.5,0
570.943,14.653,2348.2,125.7,2179.7,0
712.967,11.667,2314.1,97.0,2204.4,0
597.234,11.266,2322.2,128.2,2188.3,0
369.495,18.782,2386.5,209.4,2097.9,0
642.684,10.951,2311.4,126.7,2191.8,0
351.774,18.872,2389.6,221.3,2088.2,0
587.153,12.116,2322.5,140.4,2180.3,0
607.2,10.155,2309.2,140.2,2186.6,0
643.706,10.397,2313.0,130.0,2197.1,0
473.106,18.723,2369.7,162.0,2134.7,0
596.682,11.714,2321.0,136.2,2184.0,0
352.88,18.51,2393.6,214.4,2097.0,0
506.821,17.717,2375.0,145.2,2158.9,0
428.521,20.409,2412.5,191.8,2134.7,0
498.048,16.11,2361.6,149.4,2156.5,0
669.78,10.425,2307.2,116.8,2197.4,0
652.941,11.422,2311.2,126.2,2190.6,0
581.349,11.448,2324.1,142.0,2184.7,0
580.351,10.879,2312.1,151.0,2177.7,0
601.981,11.446,2322.4,134.4,2188.5,0
540.486,13.748,2344.9,144.9,2175.1,0
521.055,11.876,2324.4,155.5,2165.3,0
607.698,11.274,2327.2,118.8,2195.3,0
631.9,10.053,2307.1,125.3,2191.0,0
644.335,10.256,2309.2,147.4,2194.5,0
524.483,14.936,2347.3,152.3,2163.7,0
550.768,10.71,2309.5,153.7,2169.0,0
605.21,10.352,2308.7,141.3,2184.4,0
659.901,9.786,2305.3,130.2,2197.3,0
648.366,10.128,2307.5,126.7,2194.8,0
749.772,10.861,2308.5,94.7,2211.3,0
657.088,10.089,2308.7,125.8,2197.8,0
630.228,10.5,2312.2,131.5,2192.3,0
688.96,9.701,2302.3,123.6,2201.3,0
712.777,9.97,2305.5,110.5,2207.3,0
602.313,9.822,2305.4,148.2,2184.2,0
636.089,9.36,2302.6,140.9,2192.4,0
625.546,10.555,2317.0,134.2,2195.1,0
672.36,9.84,2306.2,135.7,2200.6,0
379.032,17.732,2378.0,207.5,2105.3,0
571.175,10.975,2314.0,150.8,2176.4,0
667.193,9.133,2304.2,128.7,2201.8,0
671.478,9.557,2308.3,126.8,2203.7,0
681.783,9.195,2302.5,122.2,2202.9,0
665.989,8.85,2300.8,137.4,2200.3,0
368.122,17.896,2387.3,215.1,2104.9,0
630.936,9.551,2308.5,142.2,2195.4,0
690.226,9.175,2301.1,125.5,2203.4,0
596.996,8.902,2301.9,159.3,2185.6,0
734.736,9.668,2303.4,104.0,2211.4,0
590.658,10.821,2312.2,144.6,2180.9,0
371.175,17.788,2379.7,215.0,2102.4,0
674.403,9.497,2301.1,126.7,2198.5,0
638.723,13.09,2332.2,108.6,2195.5,0
594.164,10.234,2307.1,154.2,2181.2,0
366.401,18.461,2385.5,217.6,2097.1,0
752.683,10.038,2306.7,92.6,2215.1,0
543.67,12.165,2326.2,142.7,2171.4,0
598.182,11.259,2321.3,129.5,2187.4,0
469.143,16.652,2369.1,169.8,2148.8,0
700.878,9.379,2302.8,119.6,2205.9,0
715.182,9.304,2303.4,116.7,2209.8,0
626.954,9.354,2301.8,145.2,2189.6,0
391.175,22.2605,2420.5,211.4,2104.2,0
354.227,23.6286,2393.0,205.7,2050.0,0
357.73,23.5488,2431.3,205.3,2080.0,0
384.473,22.8094,2432.1,209.4,2103.5,0
352.984,24.1087,2393.5,205.0,2045.0,0
377.438,23.8714,2441.3,204.4,2096.2,0
380.626,23.0176,2446.3,206.3,2109.3,0
346.368,23.6345,2393.4,206.0,2045.0,0
350.367,24.0636,2394.2,203.7,2044.3,0
355.864,24.1668,2396.4,204.0,2048.7,0
353.666,24.106,2398.0,203.4,2049.1,0
353.6,24.252,2426.4,204.6,2068.1,0
364.008,24.2712,2435.3,204.8,2080.2,0
402.262,22.2206,2415.0,211.8,2106.4,0
372.483,23.675,2447.1,205.5,2099.4,0
356.041,24.4544,2398.7,205.6,2048.0,0
371.241,23.6573,2443.7,204.8,2096.3,0
378.448,23.8449,2440.0,206.2,2096.0,0
383.698,22.6627,2419.4,210.1,2095.3,0
388.894,21.8702,2419.0,212.1,2105.1,0
377.544,20.8117,2417.3,217.2,2106.9,0
378.705,19.951,2407.6,221.5,2107.8,0
352.029,23.6701,2396.9,206.1,2051.1,0
349.469,24.9442,2412.5,203.0,2049.6,0
360.835,25.3266,2381.4,201.1,2031.3,0
358.692,25.1175,2378.2,202.7,2029.5,0
400.381,22.0679,2407.4,213.9,2101.2,0
352.68,25.2064,2376.1,203.2,2023.8,0
357.112,25.389,2370.8,203.5,2021.2,0
352.602,25.3947,2370.5,205.2,2018.3,0
374.783,23.756,2444.3,204.8,2097.9,0
373.575,23.7829,2446.9,205.6,2098.9,0
348.804,22.5563,2395.4,208.8,2057.7,0
351.202,25.072,2410.5,203.3,2047.9,0
368.338,23.9204,2422.6,204.0,2076.9,0
382.852,19.4188,2402.0,222.9,2110.4,0
356.298,23.6375,2391.2,205.1,2049.8,0
357.657,24.3479,2396.8,208.3,2048.5,0
357.935,25.0243,2395.8,205.6,2042.2,0
358.582,24.998,2399.7,203.3,2045.8,0
375.462,23.0892,2452.1,206.4,2110.3,0
390.178,21.3927,2417.0,215.8,2108.6,0
375.528,19.5005,2403.2,223.1,2106.5,0
361.814,23.6973,2427.2,204.8,2078.1,0
361.099,23.7178,2432.8,205.5,2081.6,0
365.427,24.0992,2438.5,205.2,2085.0,0
384.063,22.2994,2417.5,211.4,2097.5,0
393.641,20.8233,2414.3,218.2,2113.5,0
375.648,23.978,2435.5,203.3,2090.0,0
384.683,22.8362,2441.7,209.0,2110.2,0
390.117,23.0701,2439.0,209.0,2109.4,0
391.108,21.9782,2415.4,213.0,2102.9,0
352.781,23.6201,2389.8,205.1,2046.6,0
601.994,10.7226,2376.0,196.8,2043.0,0
380.861,23.1145,2429.0,209.4,2096.5,0
361.441,23.6569,2398.4,205.8,2058.2,0
369.3,25.1728,2408.7,203.3,2056.9,0
388.189,20.42,2411.1,218.8,2111.4,0
376.923,25.3045,2373.8,198.0,2035.3,0
357.449,24.1608,2396.5,206.1,2049.9,0
383.713,23.1051,2435.7,209.4,2103.1,0
352.274,23.6063,2393.1,206.1,2048.9,0
379.807,24.7881,2369.7,202.3,2038.8,0
374.084,25.0866,2378.2,199.0,2039.0,0
353.392,25.0571,2375.4,201.8,2024.9,0
374.942,19.4791,2402.8,222.9,2106.1,0
382.243,19.5091,2400.5,222.8,2108.0,0
376.072,22.8472,2448.8,207.8,2110.2,0
392.93,25.3451,2373.2,197.5,2043.5,0
358.18,23.6704,2390.8,206.5,2050.4,0
345.321,23.687,2398.5,210.3,2048.1,0
346.195,23.7872,2395.1,205.0,2044.8,0
361.588,23.649,2393.9,206.1,2055.0,0
371.182,23.8583,2445.3,204.3,2095.6,0
367.341,24.5617,2396.5,201.5,2052.4,0
355.77,23.4168,2393.5,206.8,2053.0,0
356.988,24.2949,2431.7,204.7,2073.1,0
361.564,23.8388,2439.1,204.3,2085.5,0
356.819,24.5483,2394.2,201.7,2044.3,0
351.875,24.1963,2424.2,203.9,2065.7,0
348.658,23.6834,2394.5,205.7,2046.9,0
358.658,23.5545,2429.8,206.4,2079.4,0
391.23,22.173,2419.9,211.7,2104.6,0
353.975,23.6403,2392.0,205.8,2049.0,0
388.683,21.2955,2416.4,216.8,2108.2,0
353.64,23.7332,2394.9,206.3,2050.3,0
378.792,19.4178,2401.4,222.8,2107.7,0
394.114,21.8659,2418.9,211.9,2108.1,0
358.803,23.5613,2431.3,205.2,2080.7,0
381.102,22.8109,2438.9,209.6,2106.4,0
356.481,25.0619,2420.3,203.7,2058.4,0
365.384,25.2168,2408.0,204.0,2053.6,0
361.431,24.502,2426.5,202.9,2070.6,0
355.173,23.6549,2392.3,204.4,2049.9,0
356.451,23.6302,2392.4,205.0,2050.9,0
348.308,23.7114,2393.2,205.5,2045.5,0
381.895,22.7667,2440.1,208.8,2108.0,0
364.013,25.4682,2377.7,203.5,2029.7,0
340.227,23.637,2399.0,205.3,2045.5,0
382.668,21.3762,2416.8,214.4,2104.3,0
355.439,23.5108,2398.7,206.0,2056.1,0
372.475,23.9929,2437.2,207.7,2089.4,0
387.485,19.2054,2401.1,222.9,2114.3,0
370.465,23.6604,2444.3,205.3,2096.4,0
382.293,19.3992,2403.0,222.7,2111.2,0
355.81,24.2396,2396.4,207.2,2048.1,0
359.734,25.7411,2374.4,202.3,2021.8,0
386.702,25.2408,2373.8,196.0,2044.9,0
371.262,24.1017,2436.7,205.7,2087.3,0
371.957,23.6862,2449.6,205.6,2101.1,0
382.503,19.8904,2405.3,221.3,2108.7,0
370.165,23.8875,2422.1,204.5,2078.1,0
378.799,23.3078,2447.6,206.7,2106.8,0
385.282,22.7291,2432.5,209.5,2105.1,0
402.398,22.1403,2414.9,211.4,2107.2,0
353.376,24.1816,2395.9,203.8,2046.7,0
371.276,23.8636,2444.9,204.6,2095.4,0
376.695,24.9676,2378.4,197.1,2041.5,0
358.445,23.4314,2393.3,206.1,2054.5,0
370.563,25.4501,2397.8,203.8,2047.7,0
371.016,22.7685,2433.5,209.2,2097.2,0
392.088,20.4534,2408.6,219.8,2111.5,0
371.274,23.789,2445.6,205.4,2096.5,0
379.814,24.7843,2371.4,201.7,2040.3,0
356.456,24.5529,2396.3,201.3,2045.8,0
394.372,25.3145,2374.0,198.3,2045.3,0
358.45,23.6355,2396.2,205.1,2055.1,0
381.568,25.2582,2374.3,195.2,2038.7,0
371.393,20.3363,2415.0,217.8,2105.9,0
379.665,24.9434,2378.3,197.4,2043.4,0
369.917,24.9769,2377.7,197.9,2036.9,0
371.244,22.7858,2451.5,209.0,2110.1,0
356.337,23.6699,2391.1,206.0,2049.6,0
357.199,23.6989,2393.8,208.9,2052.0,0
356.063,23.6319,2390.4,205.1,2049.2,0
379.86,19.2385,2401.0,218.9,2109.7,0
393.116,22.1065,2419.5,210.4,2106.0,0
355.312,23.6441,2392.2,204.4,2050.1,0
356.458,22.1789,2394.1,209.0,2065.1,0
422.642,21.6994,2405.3,204.1,2114.5,0
381.454,21.3076,2418.2,214.8,2105.4,0
383.493,19.7701,2406.0,217.9,2111.0,0
427.352,17.1603,2385.5,194.5,2139.0,0
356.488,24.1112,2394.0,205.2,2047.8,0
350.319,23.7033,2395.2,207.7,2048.8,0
382.816,19.9806,2409.2,219.6,2111.0,0
371.842,23.9283,2436.2,200.0,2089.0,0
362.683,23.5978,2390.9,204.7,2054.1,0
365.558,23.3011,2398.9,204.9,2064.5,0
392.282,21.6821,2425.0,211.3,2113.0,0
377.748,20.2921,2413.3,217.6,2108.7,0
410.615,21.6995,2413.1,204.4,2114.4,0
400.3,21.7554,2425.1,209.9,2116.8,0
384.609,22.1652,2420.6,205.8,2101.7,0
366.745,24.5608,2397.3,201.6,2052.9,0
380.535,22.9053,2400.5,204.9,2077.7,0
373.851,22.4726,2422.1,204.9,2093.8,0
359.056,23.5391,2393.4,206.3,2054.4,0
383.188,23.2931,2402.4,195.5,2077.5,0
363.618,23.7841,2440.3,205.3,2087.9,0
391.602,23.5134,2409.8,200.0,2085.4,0
374.307,23.8798,2403.0,213.2,2067.6,0
380.964,21.8559,2401.4,203.7,2087.9,0
375.442,24.8238,2420.6,206.2,2072.5,0
361.753,24.7227,2430.1,201.5,2071.4,0
422.121,20.3846,2408.4,204.8,2127.4,0
358.682,24.2974,2430.3,205.2,2073.3,0
352.233,23.5363,2393.3,206.2,2049.9,0
430.291,17.8729,2387.5,197.9,2136.1,0
379.635,23.7065,2420.0,208.9,2084.4,0
391.072,21.3083,2425.4,210.7,2115.9,0
352.525,23.5909,2389.9,207.7,2047.0,0
388.716,21.7337,2400.4,199.9,2092.7,0
390.829,21.5773,2423.5,202.8,2112.0,0
384.855,22.4405,2417.0,206.4,2096.4,0
384.808,22.7738,2439.3,208.1,2109.5,0
366.615,23.0081,2400.5,202.4,2068.8,0
377.136,22.748,2403.3,202.4,2079.4,0
407.678,22.3271,2429.3,198.3,2118.7,0
402.215,19.9626,2414.8,201.3,2125.7,0
375.254,22.9242,2451.0,205.6,2111.3,0
380.641,22.6412,2442.2,206.5,2110.2,0
403.598,22.4001,2402.1,182.7,2096.3,0
400.651,21.038,2426.8,196.2,2124.6,0
392.842,25.2333,2394.3,139.3,2143.4,0
502.438,20.5536,2388.6,140.4,2146.4,0
461.929,21.388,2398.1,154.9,2130.0,0
413.136,20.8164,2415.2,187.8,2124.6,0
418.309,18.0274,2394.6,197.6,2134.7,0
414.228,19.2054,2395.5,183.3,2123.8,0
386.73,17.6186,2399.6,190.4,2126.8,0
394.692,20.282,2395.1,191.4,2104.4,0
396.391,20.4621,2403.4,192.0,2110.1,0
400.724,19.8031,2393.2,187.0,2110.2,0
408.449,18.023,2394.3,200.3,2129.8,0
402.739,20.4019,2397.4,186.9,2109.4,0
398.198,20.1943,2397.7,191.7,2109.1,0
397.92,20.5216,2395.6,199.0,2104.5,0
425.049,19.6237,2404.9,180.1,2132.5,0
414.374,18.961,2402.9,191.3,2131.4,0
407.748,20.1975,2396.2,184.7,2112.8,0
395.018,19.9929,2391.4,191.5,2104.0,0
391.956,19.3994,2391.7,194.7,2107.9,0
463.017,17.7879,2387.3,168.3,2150.9,0
412.766,20.6479,2402.7,187.2,2116.4,0
398.847,16.689,2393.3,196.6,2136.2,0
375.538,20.5802,2399.4,193.5,2094.7,0
405.148,19.3066,2407.1,196.3,2127.0,0
387.55,20.7498,2398.5,192.6,2099.3,0
384.164,20.7401,2399.2,199.7,2097.9,0
406.076,20.6254,2399.4,185.8,2110.7,0
424.647,16.8543,2384.5,193.4,2139.7,0
387.035,20.3303,2397.0,192.7,2101.4,0
403.629,19.5495,2399.2,187.8,2118.5,0
439.13,16.3192,2375.9,187.6,2143.6,0
404.829,20.4517,2406.8,190.3,2117.2,0
427.542,20.4939,2400.6,181.7,2123.2,0
416.006,19.1836,2399.3,183.2,2127.8,0
409.824,20.0916,2419.5,191.2,2132.4,0
409.282,20.7383,2416.1,185.8,2124.0,0
399.309,19.1224,2393.7,186.2,2115.6,0
489.257,17.4325,2382.7,160.7,2160.6,0
398.79,19.9209,2407.6,184.4,2119.6,0
404.492,18.5587,2401.5,199.5,2128.9,0
401.297,19.4642,2391.1,188.6,2111.7,0
447.053,16.33,2375.9,186.8,2146.9,0
411.507,20.0912,2408.0,181.8,2124.6,0
414.362,19.103,2407.1,197.3,2133.4,0
408.723,20.3107,2397.4,182.9,2113.2,0
399.01,19.062,2390.0,184.5,2113.3,0
431.775,16.1115,2371.3,184.6,2138.5,0
525.831,16.5484,2367.9,150.6,2168.5,0
406.941,18.3306,2390.5,182.1,2123.8,0
406.096,18.8806,2388.8,182.7,2117.4,0
461.426,17.0219,2368.5,154.2,2141.7,0
410.819,18.6193,2388.3,180.0,2121.6,0
378.569,18.1431,2386.2,200.5,2107.3,0
402.041,18.8762,2390.1,185.7,2116.5,0
418.254,17.4442,2382.4,183.9,2130.3,0
387.1,19.2779,2390.4,193.6,2105.5,0
417.0,17.9324,2388.4,186.1,2130.4,0
400.684,18.8041,2390.9,186.4,2117.1,0
387.014,18.2123,2388.5,199.6,2113.2,0
456.13,15.1197,2364.6,180.7,2151.3,0
376.108,19.5411,2392.7,199.3,2099.1,0
409.81,17.7676,2380.0,188.4,2121.5,0
460.946,15.2552,2364.8,180.0,2152.2,0
405.237,18.3528,2383.7,190.9,2117.3,0
406.433,17.8087,2384.5,189.4,2123.3,0
394.188,19.2112,2392.2,187.6,2111.3,0
399.378,18.7056,2388.7,192.7,2115.5,0
397.461,18.4351,2387.6,186.7,2115.9,0
406.214,18.8022,2390.8,180.7,2119.8,0
387.261,18.2363,2385.7,199.6,2110.8,0
414.311,19.1389,2392.1,180.3,2122.0,0
487.161,16.4152,2373.7,157.6,2160.7,0
456.694,15.1982,2365.3,179.2,2151.4,0
402.369,18.9193,2390.0,183.6,2116.2,0
418.085,18.1373,2385.4,187.1,2126.7,0
468.926,15.084,2362.2,178.9,2154.5,0
401.673,18.9367,2391.3,185.9,2116.8,0
393.329,18.8644,2390.9,193.2,2112.8,0
404.8,18.842,2389.6,184.8,2117.8,0
526.374,15.0645,2348.6,141.4,2164.1,0
409.109,17.059,2375.9,191.3,2124.3,0
404.686,17.9017,2381.0,184.6,2119.1,0
579.011,13.2322,2335.6,124.5,2182.1,0
488.195,16.1026,2360.8,156.9,2153.3,0
418.249,16.6231,2370.5,184.2,2128.0,0
447.989,15.0248,2357.5,179.7,2143.2,0
461.428,13.8411,2353.2,175.6,2154.2,0
395.386,17.7399,2382.5,190.8,2117.1,0
457.841,13.9356,2350.8,180.1,2150.0,0
427.228,16.4344,2373.3,184.1,2136.1,0
396.053,17.6314,2380.1,189.4,2116.4,0
419.815,16.8172,2373.5,184.2,2129.6,0
394.3,17.9765,2382.6,191.4,2114.5,0
439.87,15.3774,2363.6,179.3,2142.2,0
389.069,18.0582,2384.5,194.1,2112.6,0
438.731,15.0668,2361.9,182.4,2142.8,0
434.039,15.7518,2364.5,184.6,2137.4,0
469.023,14.7728,2355.5,176.0,2151.7,0
380.028,17.9571,2383.5,192.9,2107.9,0
403.051,18.4412,2386.7,191.0,2118.3,0
410.224,16.4675,2373.2,184.2,2127.9,0
424.068,16.628,2372.7,179.2,2132.5,0
397.028,17.3792,2383.0,190.1,2121.6,0
465.791,14.0859,2350.1,179.4,2151.3,0
410.379,16.8939,2374.6,185.3,2125.4,0
445.126,15.0989,2360.1,175.4,2143.7,0
524.377,13.6181,2344.4,149.6,2170.4,0
438.397,15.6825,2364.1,184.3,2139.5,0
405.199,17.4054,2379.0,185.9,2122.1,0
407.819,17.7232,2380.9,192.1,2122.1,0
414.534,17.1182,2376.1,184.9,2126.7,0
404.258,16.9812,2379.2,186.5,2125.6,0
432.576,16.2615,2367.8,176.2,2135.3,0
422.121,16.2137,2367.6,183.0,2130.9,0
429.116,15.3282,2368.4,174.0,2142.1,0
510.302,13.2444,2345.2,161.1,2169.2,0
421.241,16.3173,2370.7,182.7,2132.2,0
399.819,17.6885,2381.9,193.8,2119.3,0
497.75,13.2074,2346.4,159.1,2166.3,0
408.23,17.4241,2379.0,189.7,2123.4,0
492.19,14.2885,2352.2,157.5,2161.3,0
392.572,17.6931,2384.4,190.1,2117.7,0
398.704,17.6429,2382.5,187.9,2119.7,0
594.828,12.2247,2326.4,125.4,2185.3,0
537.576,13.378,2334.3,132.9,2168.0,0
599.097,11.7211,2325.7,122.1,2189.3,0
534.756,13.8517,2341.7,138.6,2170.2,0
525.311,11.9737,2338.4,146.5,2177.6,0
539.641,12.5302,2335.4,149.6,2175.4,0
444.492,14.8623,2356.1,172.4,2142.4,0
559.307,12.1004,2335.2,138.4,2184.0,0
653.035,9.3891,2310.9,116.1,2203.8,0
461.655,15.4079,2361.3,161.2,2149.4,0
445.915,14.7464,2358.3,169.6,2145.8,0
611.592,11.9445,2332.0,117.2,2196.2,0
